name,price,rating,review_count,uid,bk_station_distance_y,latitude,longitude,free_bikes
Carniceria Sanchez,$$,0.0,0.0,bcycle_lametro_4521,648,33.99032,-118.41205,5
Coni'seafood,$$,0.0,0.0,bcycle_lametro_4521,979,33.99032,-118.41205,5
El Abajeno,$$,0.0,0.0,bcycle_lametro_4521,683,33.99032,-118.41205,5
Los Cocos Panaderia y Pupuseria,$,4.5,179.0,bcycle_lametro_4521,612,33.99032,-118.41205,5
Pepe's Tacos,$$,0.0,0.0,bcycle_lametro_4521,854,33.99032,-118.41205,5
Sachi.LA,$$,0.0,0.0,bcycle_lametro_4521,882,33.99032,-118.41205,5
Sakura Japanese Restaurant,$$,4.0,966.0,bcycle_lametro_4521,966,33.99032,-118.41205,5
Submariners,$$,0.0,0.0,bcycle_lametro_4521,904,33.99032,-118.41205,5
Tacomiendo,$,4.0,556.0,bcycle_lametro_4521,720,33.99032,-118.41205,5
Angel Maid Bakery,$$,0.0,0.0,bcycle_lametro_4577,678,33.99302,-118.41491,5
Café Brasil,$$,0.0,0.0,bcycle_lametro_4577,775,33.99302,-118.41491,5
Carniceria Sanchez,$$,0.0,0.0,bcycle_lametro_4577,255,33.99302,-118.41491,5
Casa Sanchez,$$,4.0,1486.0,bcycle_lametro_4577,726,33.99302,-118.41491,5
LA Vegan,$$,4.0,871.0,bcycle_lametro_4577,767,33.99302,-118.41491,5
Lodge Bread Co,$$,0.0,0.0,bcycle_lametro_4577,721,33.99302,-118.41491,5
Pepe's Tacos,$$,0.0,0.0,bcycle_lametro_4577,597,33.99302,-118.41491,5
Sachi.LA,$$,0.0,0.0,bcycle_lametro_4577,627,33.99302,-118.41491,5
Sakura Japanese Restaurant,$$,4.0,966.0,bcycle_lametro_4577,694,33.99302,-118.41491,5
Tacomiendo,$,4.0,556.0,bcycle_lametro_4577,322,33.99302,-118.41491,5
Antojitos Bibi,$$,0.0,0.0,bcycle_lametro_4314,44,34.05771,-118.27976,9
Langer's,$$,0.0,0.0,bcycle_lametro_4314,317,34.05771,-118.27976,9
Moodaepo II,$$,0.0,0.0,bcycle_lametro_4314,946,34.05771,-118.27976,9
Olympic Cheong Guk Jang,$$,0.0,0.0,bcycle_lametro_4314,786,34.05771,-118.27976,9
Sabor Colombiano Restaurant,$$,0.0,0.0,bcycle_lametro_4314,940,34.05771,-118.27976,9
Seoul Garden Restaurant,$$,4.0,575.0,bcycle_lametro_4314,803,34.05771,-118.27976,9
Shabuya,$$,4.0,865.0,bcycle_lametro_4314,718,34.05771,-118.27976,9
TGI Korean BBQ,$$$,4.0,894.0,bcycle_lametro_4314,905,34.05771,-118.27976,9
The Corner Place,$$,0.0,0.0,bcycle_lametro_4314,943,34.05771,-118.27976,9
Yangmani,$$,4.5,274.0,bcycle_lametro_4314,866,34.05771,-118.27976,9
Arashi Sushi,$$,4.0,839.0,bcycle_lametro_4404,926,34.04813,-118.27103,4
El Cholo,$$,0.0,0.0,bcycle_lametro_4404,818,34.04813,-118.27103,4
Fogo De Chao,$$,0.0,0.0,bcycle_lametro_4404,917,34.04813,-118.27103,4
Monty Bar,$$,0.0,0.0,bcycle_lametro_4404,566,34.04813,-118.27103,4
Sabor Colombiano Restaurant,$$,0.0,0.0,bcycle_lametro_4404,397,34.04813,-118.27103,4
Seoul Garden Restaurant,$$,4.0,575.0,bcycle_lametro_4404,657,34.04813,-118.27103,4
Shabuya,$$,4.0,865.0,bcycle_lametro_4404,749,34.04813,-118.27103,4
Starbucks,$$,0.0,0.0,bcycle_lametro_4404,838,34.04813,-118.27103,4
The Palm Los Angeles,$$,0.0,0.0,bcycle_lametro_4404,907,34.04813,-118.27103,4
Yard House,$$,3.5,2947.0,bcycle_lametro_4404,555,34.04813,-118.27103,4
Arashi Sushi,$$,4.0,839.0,bcycle_lametro_3034,57,34.04206,-118.26338,6
Birdies,$$,4.0,2175.0,bcycle_lametro_3034,400,34.04206,-118.26338,6
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3034,457,34.04206,-118.26338,6
Cow Cafe,$$,0.0,0.0,bcycle_lametro_3034,373,34.04206,-118.26338,6
Philz Coffee,$,4.5,1021.0,bcycle_lametro_3034,622,34.04206,-118.26338,6
Pine & Crane DTLA,$$,4.5,241.0,bcycle_lametro_3034,183,34.04206,-118.26338,6
Prank,$$,4.0,976.0,bcycle_lametro_3034,34,34.04206,-118.26338,6
The Palm Los Angeles,$$,0.0,0.0,bcycle_lametro_3034,68,34.04206,-118.26338,6
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3034,586,34.04206,-118.26338,6
Yard House,$$,3.5,2947.0,bcycle_lametro_3034,445,34.04206,-118.26338,6
Arashi Sushi,$$,4.0,839.0,bcycle_lametro_3057,1015,34.03568,-118.27081,0
Buss Stop Bar,$$,0.0,0.0,bcycle_lametro_3057,899,34.03568,-118.27081,0
Cow Cafe,$$,4.5,173.0,bcycle_lametro_3057,696,34.03568,-118.27081,0
Etchea,$$,0.0,0.0,bcycle_lametro_3057,605,34.03568,-118.27081,0
First Draft,$$,0.0,0.0,bcycle_lametro_3057,780,34.03568,-118.27081,0
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_3057,862,34.03568,-118.27081,0
Pine & Crane DTLA,$$,4.5,241.0,bcycle_lametro_3057,942,34.03568,-118.27081,0
Popeyes Louisiana Kitchen,$$,0.0,0.0,bcycle_lametro_3057,942,34.03568,-118.27081,0
Prank,$$,4.0,976.0,bcycle_lametro_3057,1014,34.03568,-118.27081,0
Starbucks,$$,0.0,0.0,bcycle_lametro_3057,701,34.03568,-118.27081,0
Arashi Sushi,$$,4.0,839.0,bcycle_lametro_4512,191,34.04381,-118.26497,10
Birdies,$$,4.0,2175.0,bcycle_lametro_4512,588,34.04381,-118.26497,10
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_4512,636,34.04381,-118.26497,10
Cow Cafe,$$,0.0,0.0,bcycle_lametro_4512,563,34.04381,-118.26497,10
El Cholo,$$,0.0,0.0,bcycle_lametro_4512,91,34.04381,-118.26497,10
Philz Coffee,$,4.5,1021.0,bcycle_lametro_4512,600,34.04381,-118.26497,10
Prank,$$,4.0,976.0,bcycle_lametro_4512,257,34.04381,-118.26497,10
The Palm Los Angeles,$$,0.0,0.0,bcycle_lametro_4512,176,34.04381,-118.26497,10
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_4512,757,34.04381,-118.26497,10
Yard House,$$,3.5,2947.0,bcycle_lametro_4512,205,34.04381,-118.26497,10
Arashi Sushi,$$,4.0,839.0,bcycle_lametro_3011,438,34.04113,-118.26798,9
Birdies,$$,4.0,2175.0,bcycle_lametro_3011,826,34.04113,-118.26798,9
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3011,886,34.04113,-118.26798,9
Cow Cafe,$$,0.0,0.0,bcycle_lametro_3011,433,34.04113,-118.26798,9
El Cholo,$$,0.0,0.0,bcycle_lametro_3011,458,34.04113,-118.26798,9
First Draft,$$,0.0,0.0,bcycle_lametro_3011,562,34.04113,-118.26798,9
Philz Coffee,$,4.5,1021.0,bcycle_lametro_3011,997,34.04113,-118.26798,9
Pine & Crane DTLA,$$,4.5,241.0,bcycle_lametro_3011,511,34.04113,-118.26798,9
The Palm Los Angeles,$$,0.0,0.0,bcycle_lametro_3011,405,34.04113,-118.26798,9
Yard House,$$,3.5,2947.0,bcycle_lametro_3011,519,34.04113,-118.26798,9
Aroma Cafe,$$,4.0,386.0,bcycle_lametro_4492,425,34.03687,-118.4255,8
Bigg Chill,$$,0.0,0.0,bcycle_lametro_4492,938,34.03687,-118.4255,8
Bossa Nova Brazilian Cuisine,$$,3.5,1480.0,bcycle_lametro_4492,616,34.03687,-118.4255,8
Chocolate Bash,$$,4.0,480.0,bcycle_lametro_4492,490,34.03687,-118.4255,8
Food,$$,4.0,978.0,bcycle_lametro_4492,886,34.03687,-118.4255,8
Gyu-Kaku BBQ,$$,0.0,0.0,bcycle_lametro_4492,524,34.03687,-118.4255,8
Poquito Mas,$$,0.0,0.0,bcycle_lametro_4492,910,34.03687,-118.4255,8
Starbucks,$$,0.0,0.0,bcycle_lametro_4492,515,34.03687,-118.4255,8
The Apple Pan,$$,3.5,3277.0,bcycle_lametro_4492,466,34.03687,-118.4255,8
The Stalking Horse Brewery & Freehouse,$$,0.0,0.0,bcycle_lametro_4492,984,34.03687,-118.4255,8
Arts District Brewing,$$,0.0,0.0,bcycle_lametro_4540,979,34.04776,-118.22541,10
Bavel,$$$,4.5,2100.0,bcycle_lametro_4540,982,34.04776,-118.22541,10
Boomtown Brewery,$$,0.0,0.0,bcycle_lametro_4540,776,34.04776,-118.22541,10
Cafe Gratitude Arts District,$$,0.0,0.0,bcycle_lametro_4540,699,34.04776,-118.22541,10
Cha Cha CHA,$$,0.0,0.0,bcycle_lametro_4540,967,34.04776,-118.22541,10
Death & Co,$$,0.0,0.0,bcycle_lametro_4540,988,34.04776,-118.22541,10
Manuela To Go,$$,0.0,0.0,bcycle_lametro_4540,868,34.04776,-118.22541,10
Purgatory Pizza,$$,4.0,1047.0,bcycle_lametro_4540,44,34.04776,-118.22541,10
Salt & Straw,$$,0.0,0.0,bcycle_lametro_4540,945,34.04776,-118.22541,10
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_4540,971,34.04776,-118.22541,10
Arts District Brewing,$$,0.0,0.0,bcycle_lametro_3048,332,34.04169,-118.23535,4
Bavel,$$$,4.5,2100.0,bcycle_lametro_3048,221,34.04169,-118.23535,4
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3048,383,34.04169,-118.23535,4
Cha Cha CHA,$$,0.0,0.0,bcycle_lametro_3048,447,34.04169,-118.23535,4
Girl & The Goat LA,$$,0.0,0.0,bcycle_lametro_3048,257,34.04169,-118.23535,4
Resident,$$,0.0,0.0,bcycle_lametro_3048,106,34.04169,-118.23535,4
Urth Caffé,$$,0.0,0.0,bcycle_lametro_3048,27,34.04169,-118.23535,4
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_3048,246,34.04169,-118.23535,4
Wurstküche,$$,4.0,8917.0,bcycle_lametro_3048,431,34.04169,-118.23535,4
Zinc Café & Market,$$,0.0,0.0,bcycle_lametro_3048,355,34.04169,-118.23535,4
Astro Pub,$$,3.5,73.0,bcycle_lametro_4255,569,33.97366,-118.42286,6
Da Kikokiko,$$,0.0,0.0,bcycle_lametro_4255,553,33.97366,-118.42286,6
Gulp,$$,4.0,267.0,bcycle_lametro_4255,128,33.97366,-118.42286,6
Hopdoddy Burger Bar,$$,3.5,950.0,bcycle_lametro_4255,554,33.97366,-118.42286,6
MRKT,$$,0.0,0.0,bcycle_lametro_4255,407,33.97366,-118.42286,6
SOL Mexican Cocina,$$,4.0,2137.0,bcycle_lametro_4255,614,33.97366,-118.42286,6
Starbucks,$$,0.0,0.0,bcycle_lametro_4255,562,33.97366,-118.42286,6
Sweet Fish Sushi Bar,$$,3.0,405.0,bcycle_lametro_4255,85,33.97366,-118.42286,6
The Coffee Bean and Tea Leaf,$$,0.0,0.0,bcycle_lametro_4255,82,33.97366,-118.42286,6
Urban Plates,$$,4.0,941.0,bcycle_lametro_4255,630,33.97366,-118.42286,6
Astro Pub,$$,3.5,73.0,bcycle_lametro_4583,76,33.97619,-118.41842,11
Da Kikokiko,$$,0.0,0.0,bcycle_lametro_4583,61,33.97619,-118.41842,11
Gulp,$$,4.0,267.0,bcycle_lametro_4583,616,33.97619,-118.41842,11
Hopdoddy Burger Bar,$$,3.5,950.0,bcycle_lametro_4583,58,33.97619,-118.41842,11
MRKT,$$,0.0,0.0,bcycle_lametro_4583,688,33.97619,-118.41842,11
Panini Cafe,$$,0.0,0.0,bcycle_lametro_4583,179,33.97619,-118.41842,11
SOL Mexican Cocina,$$,4.0,2137.0,bcycle_lametro_4583,145,33.97619,-118.41842,11
Starbucks,$$,0.0,0.0,bcycle_lametro_4583,70,33.97619,-118.41842,11
The Coffee Bean and Tea Leaf,$$,0.0,0.0,bcycle_lametro_4583,536,33.97619,-118.41842,11
Urban Plates,$$,4.0,941.0,bcycle_lametro_4583,135,33.97619,-118.41842,11
Astro Pub,$$,0.0,0.0,bcycle_lametro_4580,941,33.98292,-118.41093,5
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_4580,418,33.98292,-118.41093,5
Cafe Ruisseau,$$,0.0,0.0,bcycle_lametro_4580,510,33.98292,-118.41093,5
Da Kikokiko,$$,0.0,0.0,bcycle_lametro_4580,967,33.98292,-118.41093,5
Hash,$$,4.0,909.0,bcycle_lametro_4580,677,33.98292,-118.41093,5
Hopdoddy Burger Bar,$$,3.5,950.0,bcycle_lametro_4580,964,33.98292,-118.41093,5
SOL Mexican Cocina,$$,4.0,2137.0,bcycle_lametro_4580,938,33.98292,-118.41093,5
Starbucks,$$,0.0,0.0,bcycle_lametro_4580,947,33.98292,-118.41093,5
Tocaya Organica - Playa Vista,$$,0.0,0.0,bcycle_lametro_4580,551,33.98292,-118.41093,5
YouTube Space LA,$$,0.0,0.0,bcycle_lametro_4580,766,33.98292,-118.41093,5
Astro Pub,$$,0.0,0.0,bcycle_lametro_4582,549,33.98099,-118.41488,6
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_4582,641,33.98099,-118.41488,6
Cafe Ruisseau,$$,0.0,0.0,bcycle_lametro_4582,742,33.98099,-118.41488,6
Da Kikokiko,$$,0.0,0.0,bcycle_lametro_4582,584,33.98099,-118.41488,6
Hash,$$,4.0,909.0,bcycle_lametro_4582,898,33.98099,-118.41488,6
Hopdoddy Burger Bar,$$,3.5,950.0,bcycle_lametro_4582,579,33.98099,-118.41488,6
SOL Mexican Cocina,$$,4.0,2137.0,bcycle_lametro_4582,578,33.98099,-118.41488,6
Starbucks,$$,0.0,0.0,bcycle_lametro_4582,554,33.98099,-118.41488,6
Urban Plates,$$,4.0,941.0,bcycle_lametro_4582,494,33.98099,-118.41488,6
YouTube Space LA,$$,0.0,0.0,bcycle_lametro_4582,863,33.98099,-118.41488,6
Atrium,$$,0.0,0.0,bcycle_lametro_4451,43,34.10363,-118.29131,6
Bar Covell,$$,0.0,0.0,bcycle_lametro_4451,416,34.10363,-118.29131,6
Figaro Bistrot,$$,3.5,1402.0,bcycle_lametro_4451,48,34.10363,-118.29131,6
HomeState,$$,4.5,1330.0,bcycle_lametro_4451,438,34.10363,-118.29131,6
House of Pies,$$,3.5,1862.0,bcycle_lametro_4451,181,34.10363,-118.29131,6
Kismet,$$,0.0,0.0,bcycle_lametro_4451,346,34.10363,-118.29131,6
Maru Coffee,$$,0.0,0.0,bcycle_lametro_4451,485,34.10363,-118.29131,6
Palermo Italian Restaurant,$$,4.0,1719.0,bcycle_lametro_4451,125,34.10363,-118.29131,6
The Dresden Restaurant,$$,0.0,0.0,bcycle_lametro_4451,72,34.10363,-118.29131,6
The Punchbowl,$$,0.0,0.0,bcycle_lametro_4451,6,34.10363,-118.29131,6
Atticus Creamery & Pies,$$,0.0,0.0,bcycle_lametro_4564,666,34.03535,-118.43414,3
Bigg Chill,$$,0.0,0.0,bcycle_lametro_4564,966,34.03535,-118.43414,3
Chocolate Bash,$$,0.0,0.0,bcycle_lametro_4564,639,34.03535,-118.43414,3
Coffee Tomo,$$,0.0,0.0,bcycle_lametro_4564,903,34.03535,-118.43414,3
Gyu-Kaku BBQ,$$,0.0,0.0,bcycle_lametro_4564,585,34.03535,-118.43414,3
Killer Noodle,$$,0.0,0.0,bcycle_lametro_4564,974,34.03535,-118.43414,3
Primo's Donuts,$$,0.0,0.0,bcycle_lametro_4564,970,34.03535,-118.43414,3
SomiSomi,$$,0.0,0.0,bcycle_lametro_4564,927,34.03535,-118.43414,3
The Apple Pan,$$,3.5,3277.0,bcycle_lametro_4564,841,34.03535,-118.43414,3
Tsujita LA Artisan Noodles,$$,0.0,0.0,bcycle_lametro_4564,908,34.03535,-118.43414,3
Au L.Ac.,$$,0.0,0.0,bcycle_lametro_4486,916,34.06126,-118.2586,6
Boba Guys,$$,0.0,0.0,bcycle_lametro_4486,724,34.06126,-118.2586,6
Bunkerhill Market Deli & Liquor,$$,0.0,0.0,bcycle_lametro_4486,842,34.06126,-118.2586,6
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_4486,880,34.06126,-118.2586,6
Clark Street - Echo Park,$$,0.0,0.0,bcycle_lametro_4486,571,34.06126,-118.2586,6
Gra,$$,0.0,0.0,bcycle_lametro_4486,628,34.06126,-118.2586,6
Gus's Drive In,$$,3.5,512.0,bcycle_lametro_4486,812,34.06126,-118.2586,6
Laveta,$$,4.0,237.0,bcycle_lametro_4486,554,34.06126,-118.2586,6
Leo's Tacos Truck,$,4.0,428.0,bcycle_lametro_4486,752,34.06126,-118.2586,6
The Park's Finest,$$,4.0,2274.0,bcycle_lametro_4486,706,34.06126,-118.2586,6
Au L.Ac.,$$,0.0,0.0,bcycle_lametro_3028,453,34.05832,-118.24609,9
Badmaash,$$,0.0,0.0,bcycle_lametro_3028,787,34.05832,-118.24609,9
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3028,844,34.05832,-118.24609,9
Dorothy Chandler Pavilion,$$,0.0,0.0,bcycle_lametro_3028,318,34.05832,-118.24609,9
Hop Li Seafood Restaurant,$$,0.0,0.0,bcycle_lametro_3028,734,34.05832,-118.24609,9
Little Jewel of New Orleans,$$,4.0,1936.0,bcycle_lametro_3028,745,34.05832,-118.24609,9
Mendocino Farms,$$,0.0,0.0,bcycle_lametro_3028,813,34.05832,-118.24609,9
Otium,$$$,4.0,2288.0,bcycle_lametro_3028,648,34.05832,-118.24609,9
Redbird,$$$,4.0,1770.0,bcycle_lametro_3028,870,34.05832,-118.24609,9
The Original Philippe,$$,0.0,0.0,bcycle_lametro_3028,848,34.05832,-118.24609,9
BCD Tofu House,$$,4.0,4826.0,bcycle_lametro_4587,599,34.06079,-118.30907,9
Bumsan Organic Milk Bar,$$,0.0,0.0,bcycle_lametro_4587,389,34.06079,-118.30907,9
Document Coffee Bar,$$,0.0,0.0,bcycle_lametro_4587,189,34.06079,-118.30907,9
Eight Korean BBQ,$$$,4.5,1765.0,bcycle_lametro_4587,541,34.06079,-118.30907,9
Hae Jang Chon Korean BBQ Restaurant,$$,0.0,0.0,bcycle_lametro_4587,441,34.06079,-118.30907,9
Han Bat Sul Lung Tang,$$,4.5,2642.0,bcycle_lametro_4587,521,34.06079,-118.30907,9
M Grill,$$$$,4.5,2431.0,bcycle_lametro_4587,149,34.06079,-118.30907,9
Pollo A La Brasa,$$,0.0,0.0,bcycle_lametro_4587,325,34.06079,-118.30907,9
Sun Nong Dan,$$,0.0,0.0,bcycle_lametro_4587,172,34.06079,-118.30907,9
Ubatuba Acai,$$,0.0,0.0,bcycle_lametro_4587,347,34.06079,-118.30907,9
BIBIBOP Asian Grill,$$,0.0,0.0,bcycle_lametro_4584,423,34.09435,-118.32636,9
Good Times at Davey Wayne's,$$,0.0,0.0,bcycle_lametro_4584,686,34.09435,-118.32636,9
Off Vine,$$,0.0,0.0,bcycle_lametro_4584,325,34.09435,-118.32636,9
Philz Coffee,$$,0.0,0.0,bcycle_lametro_4584,503,34.09435,-118.32636,9
Roscoe's Chicken And Waffles,$$,0.0,0.0,bcycle_lametro_4584,603,34.09435,-118.32636,9
Sassafras Saloon,$$,0.0,0.0,bcycle_lametro_4584,89,34.09435,-118.32636,9
Stout,$$,0.0,0.0,bcycle_lametro_4584,650,34.09435,-118.32636,9
Superba Food + Bread - Hollywood,$$,0.0,0.0,bcycle_lametro_4584,694,34.09435,-118.32636,9
The Waffle,$$,3.5,1911.0,bcycle_lametro_4584,419,34.09435,-118.32636,9
Veggie Grill,$$,0.0,0.0,bcycle_lametro_4584,430,34.09435,-118.32636,9
BIBIBOP Asian Grill,$$,0.0,0.0,bcycle_lametro_4627,479,34.10185,-118.32514,12
Dunkin',$$,0.0,0.0,bcycle_lametro_4627,15,34.10185,-118.32514,12
Good Times at Davey Wayne's,$$,3.5,1408.0,bcycle_lametro_4627,215,34.10185,-118.32514,12
Hotel Cafe,$$,0.0,0.0,bcycle_lametro_4627,443,34.10185,-118.32514,12
Kettle Glazed Doughnuts,$$,0.0,0.0,bcycle_lametro_4627,405,34.10185,-118.32514,12
Lost Property,$$,0.0,0.0,bcycle_lametro_4627,149,34.10185,-118.32514,12
Mojo Hookah Lounge,$$,0.0,0.0,bcycle_lametro_4627,399,34.10185,-118.32514,12
Roscoe's Chicken And Waffles,$$,0.0,0.0,bcycle_lametro_4627,442,34.10185,-118.32514,12
Shake Shack,$$,0.0,0.0,bcycle_lametro_4627,82,34.10185,-118.32514,12
Stout,$$,0.0,0.0,bcycle_lametro_4627,463,34.10185,-118.32514,12
BIBIBOP Asian Grill,$$,0.0,0.0,bcycle_lametro_4482,516,34.09437,-118.33101,8
Fat Sal's Deli Hollywood,$$,0.0,0.0,bcycle_lametro_4482,656,34.09437,-118.33101,8
Gwen,$$,0.0,0.0,bcycle_lametro_4482,456,34.09437,-118.33101,8
Philz Coffee,$,4.5,366.0,bcycle_lametro_4482,390,34.09437,-118.33101,8
Sassafras Saloon,$$,0.0,0.0,bcycle_lametro_4482,401,34.09437,-118.33101,8
Stout,$$,0.0,0.0,bcycle_lametro_4482,602,34.09437,-118.33101,8
Superba Food + Bread - Hollywood,$$,0.0,0.0,bcycle_lametro_4482,399,34.09437,-118.33101,8
TAO Asian Bistro,$$$,4.0,1483.0,bcycle_lametro_4482,618,34.09437,-118.33101,8
Tocaya Organica - Hollywood,$$,0.0,0.0,bcycle_lametro_4482,436,34.09437,-118.33101,8
Veggie Grill,$$,0.0,0.0,bcycle_lametro_4482,450,34.09437,-118.33101,8
BKK101 Thai Cuisine,$$,4.0,788.0,bcycle_lametro_4557,314,34.0118,-118.41944,6
Copenhagen Pastry,$$,0.0,0.0,bcycle_lametro_4557,745,34.0118,-118.41944,6
Cozy Inn,$$,0.0,0.0,bcycle_lametro_4557,639,34.0118,-118.41944,6
Empanada's Place,$,4.5,862.0,bcycle_lametro_4557,73,34.0118,-118.41944,6
Johnnie's Pastrami Restaurant,$$,3.5,2151.0,bcycle_lametro_4557,656,34.0118,-118.41944,6
Maple Block Meat Co,$$,4.0,1699.0,bcycle_lametro_4557,527,34.0118,-118.41944,6
Millcross Coffee,$$,0.0,0.0,bcycle_lametro_4557,797,34.0118,-118.41944,6
Oldfield's Liquor Room,$$,0.0,0.0,bcycle_lametro_4557,858,34.0118,-118.41944,6
Sara The Wine Bar,$$,4.5,517.0,bcycle_lametro_4557,442,34.0118,-118.41944,6
Uzumaki,$$,4.5,644.0,bcycle_lametro_4557,770,34.0118,-118.41944,6
BKK101 Thai Cuisine,$$,4.0,788.0,bcycle_lametro_4560,542,34.01737,-118.4206,6
Baja California Tacos,$,4.0,552.0,bcycle_lametro_4560,971,34.01737,-118.4206,6
Bigfoot Lodge West,$$,0.0,0.0,bcycle_lametro_4560,719,34.01737,-118.4206,6
Empanada's Place,$,4.5,862.0,bcycle_lametro_4560,697,34.01737,-118.4206,6
Fatburger,$$,0.0,0.0,bcycle_lametro_4560,610,34.01737,-118.4206,6
Oldfield's Liquor Room,$$,0.0,0.0,bcycle_lametro_4560,818,34.01737,-118.4206,6
Palms Ramen Yumeya,$$,4.0,488.0,bcycle_lametro_4560,280,34.01737,-118.4206,6
Sara The Wine Bar,$$,4.5,517.0,bcycle_lametro_4560,936,34.01737,-118.4206,6
Starbucks,$$,0.0,0.0,bcycle_lametro_4560,213,34.01737,-118.4206,6
Tara's Himalayan Cuisine,$$,4.0,1206.0,bcycle_lametro_4560,925,34.01737,-118.4206,6
BKK101 Thai Cuisine,$$,4.0,788.0,bcycle_lametro_4561,895,34.02006,-118.42268,4
El Pollo Loco,$$,0.0,0.0,bcycle_lametro_4561,918,34.02006,-118.42268,4
Fatburger,$$,0.0,0.0,bcycle_lametro_4561,946,34.02006,-118.42268,4
Palms Ramen Yumeya,$$,4.0,488.0,bcycle_lametro_4561,100,34.02006,-118.42268,4
Pizza Hut,$$,0.0,0.0,bcycle_lametro_4561,139,34.02006,-118.42268,4
Starbucks,$$,0.0,0.0,bcycle_lametro_4561,154,34.02006,-118.42268,4
The Coffee Bean and Tea Leaf,$$,0.0,0.0,bcycle_lametro_4561,84,34.02006,-118.42268,4
BKK101 Thai Cuisine,$$,4.0,788.0,bcycle_lametro_4570,91,34.01376,-118.4178,6
Bigfoot Lodge West,$$,0.0,0.0,bcycle_lametro_4570,477,34.01376,-118.4178,6
Copenhagen Pastry,$$,0.0,0.0,bcycle_lametro_4570,731,34.01376,-118.4178,6
Empanada's Place,$,4.5,862.0,bcycle_lametro_4570,332,34.01376,-118.4178,6
Johnnie's Pastrami Restaurant,$$,3.5,2151.0,bcycle_lametro_4570,718,34.01376,-118.4178,6
Maple Block Meat Co,$$,4.0,1699.0,bcycle_lametro_4570,579,34.01376,-118.4178,6
Millcross Coffee,$$,0.0,0.0,bcycle_lametro_4570,755,34.01376,-118.4178,6
Oldfield's Liquor Room,$$,0.0,0.0,bcycle_lametro_4570,616,34.01376,-118.4178,6
Sara The Wine Bar,$$,4.5,517.0,bcycle_lametro_4570,460,34.01376,-118.4178,6
Uzumaki,$$,4.5,644.0,bcycle_lametro_4570,741,34.01376,-118.4178,6
Bacari PDR,$$,4.5,1749.0,bcycle_lametro_4543,305,33.95718,-118.45125,0
Cafe Milan,$$,4.0,396.0,bcycle_lametro_4543,368,33.95718,-118.45125,0
Caffe Pinguini,$$,0.0,0.0,bcycle_lametro_4543,166,33.95718,-118.45125,0
Del Rey Deli Co,$$,0.0,0.0,bcycle_lametro_4543,811,33.95718,-118.45125,0
Grain Whiskey Bar,$$,0.0,0.0,bcycle_lametro_4543,171,33.95718,-118.45125,0
Hacienda Playa,$$,3.5,269.0,bcycle_lametro_4543,754,33.95718,-118.45125,0
Harbor Room,$$,0.0,0.0,bcycle_lametro_4543,324,33.95718,-118.45125,0
Playa Provisions,$$,4.0,1529.0,bcycle_lametro_4543,168,33.95718,-118.45125,0
Señor G's,$$,0.0,0.0,bcycle_lametro_4543,578,33.95718,-118.45125,0
The Shack,$,3.5,457.0,bcycle_lametro_4543,288,33.95718,-118.45125,0
Bacari PDR,$$,4.5,1749.0,bcycle_lametro_4545,21,33.95879,-118.44828,3
Cafe Milan,$$,4.0,396.0,bcycle_lametro_4545,78,33.95879,-118.44828,3
Cantalinis Salerno Beach Restaurant,$$,0.0,0.0,bcycle_lametro_4545,39,33.95879,-118.44828,3
Grain Whiskey Bar,$$,0.0,0.0,bcycle_lametro_4545,155,33.95879,-118.44828,3
Hacienda Playa,$$,3.5,269.0,bcycle_lametro_4545,523,33.95879,-118.44828,3
Harbor Room,$$,0.0,0.0,bcycle_lametro_4545,39,33.95879,-118.44828,3
Playa Provisions,$$,4.0,1529.0,bcycle_lametro_4545,158,33.95879,-118.44828,3
Prince O' Whales,$$,0.0,0.0,bcycle_lametro_4545,226,33.95879,-118.44828,3
Señor G's,$$,0.0,0.0,bcycle_lametro_4545,257,33.95879,-118.44828,3
The Shack,$,3.5,457.0,bcycle_lametro_4545,46,33.95879,-118.44828,3
Badmaash,$$,0.0,0.0,bcycle_lametro_3016,326,34.0529,-118.24156,7
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3016,629,34.0529,-118.24156,7
Daikokuya,$$,0.0,0.0,bcycle_lametro_3016,358,34.0529,-118.24156,7
Dorothy Chandler Pavilion,$$,0.0,0.0,bcycle_lametro_3016,791,34.0529,-118.24156,7
Far Bar,$$,0.0,0.0,bcycle_lametro_3016,404,34.0529,-118.24156,7
Fugetsu-Do,$$,0.0,0.0,bcycle_lametro_3016,316,34.0529,-118.24156,7
